epoch,cost,train,test,epoch_time,total_time
0,3.274583067212786,0.26816,0.2669,1.3270683288574219,1.3270719051361084
1,2.3416482721056258,0.36012,0.3558,1.8803954124450684,3.6540136337280273
2,1.8004802465438843,0.57582,0.5832,2.427349328994751,6.374604225158691
3,1.3807875428880965,0.66216,0.675,1.087028980255127,7.867129564285278
4,1.1600280489240373,0.7076,0.7185,3.036057472229004,11.390977144241333
5,1.026856201035636,0.72826,0.7412,0.6327760219573975,12.415208578109741
6,0.9274654473577227,0.7377,0.7458,1.6636848449707031,14.471166372299194
7,0.874869840485709,0.74424,0.754,1.9268743991851807,16.752580404281616
8,0.8236350076539176,0.73696,0.7443,0.45636796951293945,17.50537419319153
9,0.830929866858891,0.758,0.7668,0.5350816249847412,18.448811769485474
10,0.7608238884380886,0.7535,0.7623,0.3959391117095947,19.208839654922485
11,0.7549116441181728,0.78638,0.7954,0.3605499267578125,19.855466604232788
12,0.6844918302127293,0.78834,0.7977,0.381420373916626,20.6023530960083
13,0.6543498890740531,0.81524,0.826,0.48905205726623535,21.462116718292236
14,0.6086330328668866,0.821,0.8273,0.44983983039855957,22.194334268569946
15,0.5794250454221453,0.83872,0.8488,2.835635185241699,25.50901746749878
16,0.5493315202849252,0.84226,0.8492,1.9294750690460205,27.785861492156982
17,0.5266764845166888,0.85364,0.8623,1.0318841934204102,29.171660900115967
18,0.5058475817952838,0.8561,0.8639,0.39928388595581055,29.989478588104248
19,0.48878945623125347,0.86424,0.8729,0.4687228202819824,30.825586795806885
20,0.4734113131250654,0.86574,0.8766,1.175482988357544,32.61616563796997
21,0.4601535584245409,0.87144,0.8803,0.9617044925689697,33.920111417770386
22,0.448160571711404,0.87272,0.8836,0.4630296230316162,34.785133838653564
23,0.4374722582953317,0.8772,0.8858,1.153172492980957,36.30391836166382
24,0.42768913081714083,0.87808,0.8887,0.9321973323822021,37.52325105667114
25,0.41879020844187054,0.88226,0.8903,1.4021360874176025,39.215794801712036
26,0.41059066568102154,0.8827,0.8927,0.4075310230255127,40.00947856903076
27,0.4030187853745052,0.88598,0.894,0.7832531929016113,41.196935176849365
28,0.3959811329841614,0.88698,0.8957,0.9485931396484375,42.50356340408325
29,0.3894286070551191,0.8895,0.8968,0.9827563762664795,43.95748543739319
30,0.38327199646404814,0.89042,0.8974,0.4242439270019531,44.689592123031616
31,0.37749743461608887,0.89256,0.9,0.8885993957519531,45.954253911972046
32,0.372053508247648,0.89366,0.8992,0.4284205436706543,46.68694710731506
33,0.36692563125065397,0.89514,0.9018,0.5025017261505127,47.69638395309448
34,0.36204963071005686,0.8962,0.9011,0.3738584518432617,48.48226737976074
35,0.3574348602976118,0.89762,0.9038,0.8531830310821533,49.69305109977722
36,0.3530376170362745,0.8989,0.9037,0.47590208053588867,50.50699472427368
37,0.34885790944099426,0.89968,0.9059,1.1238961219787598,52.0124876499176
38,0.3448596085820879,0.90114,0.9063,0.707395076751709,53.145983934402466
39,0.34103878481047495,0.9017,0.9074,0.4452219009399414,54.070671796798706
40,0.33737305232456755,0.90322,0.9083,1.5638175010681152,55.9378137588501
41,0.3338603377342224,0.90328,0.9092,0.7156450748443604,56.95359945297241
42,0.33047583273478914,0.90474,0.9098,1.137218952178955,58.54568290710449
43,0.3272207634789603,0.90492,0.9099,0.8814148902893066,59.791523456573486
44,0.3240805055413927,0.90626,0.9114,1.5256457328796387,61.675413370132446
45,0.3210518615586417,0.90716,0.9117,1.7828786373138428,63.84483051300049
46,0.31812356625284466,0.90794,0.9127,0.47186779975891113,64.6775586605072
47,0.31529470000948223,0.90854,0.9134,0.3843703269958496,65.54705715179443
48,0.3125555855887277,0.90932,0.9143,1.82692551612854,67.70641040802002
49,0.30990428583962576,0.9101,0.9153,0.795943021774292,68.85570526123047
50,0.30732718535832,0.91076,0.9158,1.0534236431121826,70.31769871711731
51,0.3048244161265237,0.91166,0.9161,1.1128616333007812,71.72257280349731
52,0.3023920953273773,0.9121,0.9168,0.43600916862487793,72.66463446617126
53,0.3000298057283674,0.91276,0.9171,0.8643839359283447,73.97198057174683
54,0.2977322382586343,0.91348,0.9182,1.20247220993042,75.55101442337036
55,0.2954937219619751,0.91412,0.9187,0.6691884994506836,76.49876737594604
56,0.29331089769090923,0.91504,0.9191,0.8042054176330566,77.58093595504761
57,0.29118257761001587,0.91546,0.9192,0.7421066761016846,78.71707105636597
58,0.2891061987195696,0.9164,0.9196,0.45107412338256836,79.45222568511963
59,0.28707933851650785,0.9169,0.9199,0.9952366352081299,80.81888341903687
60,0.28510219710213797,0.91724,0.9205,0.5254471302032471,81.73563385009766
61,0.2831708150250571,0.91814,0.921,0.9185535907745361,83.04296207427979
62,0.28128303800310406,0.91858,0.9215,1.424604892730713,84.7743194103241
63,0.2794378272124699,0.91916,0.9218,0.7646758556365967,85.920086145401
64,0.277632828269686,0.91978,0.9223,1.1846435070037842,87.53186440467834
65,0.27586558886936735,0.92036,0.9228,1.0647614002227783,88.87618637084961
66,0.2741322772843497,0.92098,0.9231,0.7684013843536377,89.95085287094116
67,0.2724334810461317,0.92132,0.9231,1.1382088661193848,91.4794852733612
68,0.27076737795557293,0.9219,0.9236,0.3860187530517578,92.2589361667633
69,0.2691310771874019,0.92246,0.924,1.0364065170288086,93.70844292640686
70,0.26752385071345736,0.92314,0.9248,0.8170278072357178,94.7995822429657
71,0.26594539625304087,0.9236,0.9245,1.5252199172973633,96.5989260673523
72,0.26439676540238516,0.9241,0.925,0.4844951629638672,97.41288757324219
73,0.2628759571484157,0.92442,0.9252,0.7129514217376709,98.57938742637634
74,0.26138240311826977,0.92486,0.9254,1.1550142765045166,100.06798148155212
75,0.2599152284009116,0.92518,0.9256,0.4019804000854492,100.83347630500793
76,0.2584743733916964,0.92556,0.9262,0.33611249923706055,101.44507241249084
77,0.25705874817711966,0.9259,0.9263,0.5468189716339111,102.3330397605896
78,0.25566639431885313,0.9263,0.9264,1.0275144577026367,103.75397181510925
79,0.2542973927089146,0.92664,0.9266,0.48806190490722656,104.56665635108948
80,0.252949629511152,0.92708,0.9271,0.44618725776672363,105.53582191467285
81,0.2516206545489175,0.92758,0.9276,0.6487076282501221,106.55447506904602
82,0.2503116577863693,0.92798,0.9282,0.7438137531280518,107.6160831451416
